repo, public_repo_exists, jenkins_job_status
https://github.com/jbosstools/jbosstools-maven-plugins, false, not found
https://github.com/jease/jease, false, red
https://github.com/jeecgboot/jeecg, false, red
https://github.com/jenkinsci/blueocean-maven-plugin, true, blue
https://github.com/jenkinsci/ca-apm-plugin, true, red
https://github.com/jenkinsci/clif-performance-testing-plugin, true, blue
https://github.com/jenkinsci/custom-war-packager, true, red
https://github.com/jenkinsci/docker-fixtures, true, blue
https://github.com/jenkinsci/fabric-beta-publisher-plugin, true, blue
https://github.com/jenkinsci/jenkinsfile-runner, false, red
https://github.com/jenkinsci/job-config-history-plugin, true, blue
https://github.com/jenkinsci/maven-hudson-dev-plugin, true, blue_anime
https://github.com/jenkinsci/netx, true, blue
https://github.com/jenkinsci/p4-plugin, true, blue
https://github.com/jenkinsci/plugin-installation-manager-tool, false, red
https://github.com/jenkinsci/signpath-plugin, true, blue
https://github.com/jenkinsci/spring-initalzr-plugin, false, red
https://github.com/jenkinsci/thin-backup-plugin, true, blue_anime
https://github.com/jenkinsci/tm4j-automation-plugin, true, blue
https://github.com/jenkinsci/winstone, true, blue
https://github.com/jentrata/jentrata-msh, false, red
https://github.com/jhunters/jprotobuf, false, red
https://github.com/jiangboh/ScannerController, false, red
https://github.com/jiangtaopig/ZhuProject, false, not found
https://github.com/jitsi/jitsi-videobridge-openfire-plugin, true, blue
https://github.com/jjzhang166/XBaseAndroid, false, red
https://github.com/jmc2obj/j-mc-2-obj, true, blue
https://github.com/jmeter-maven-plugin/jmeter-maven-plugin, true, blue
https://github.com/joachimhs/Embriak, false, not found
https://github.com/johncarlos19/CSUITE, false, not found
https://github.com/jpos/jPOS, true, red
https://github.com/jpverkamp/wombat-ide, false, not found
https://github.com/jrialland/parserjunior, false, not found
https://github.com/juliapim/DiSSCo-Prepare, false, red
https://github.com/junjunguo/PocketMaps, false, not found
https://github.com/junobuild/Juno, false, not found
https://github.com/kermitt2/grobid, true, red
https://github.com/keuin/KBackup-Fabric, false, red
https://github.com/kiegroup/appformer, false, red
https://github.com/kiegroup/kie-wb-common, false, red
https://github.com/killbill/killbill-platform, false, red
https://github.com/kiransp77/jaaava, true, red
https://github.com/knopflerfish/knopflerfish.org, false, not found
https://github.com/koenberton/mvnTrainingThree, true, blue
https://github.com/koolskateguy89/Mobile-OS, false, red
https://github.com/ksvc/KSYMediaEditorKit_Android, false, not found
https://github.com/kubernetes-client/java, false, red
https://github.com/kuinne/somecloud, false, not found
https://github.com/kuinne/somersaultcloud, false, not found
https://github.com/kumuluz/kumuluzee, false, red
https://github.com/l-e-x/leos, false, red
https://github.com/lahwran/renamer-maven-plugin, true, blue
https://github.com/lance1992kun/IBenRobotDemo, false, red
https://github.com/lealone/Lealone, false, red
https://github.com/lebonq/modpack_updater, false, red
https://github.com/liangdy/CloudStation, false, red
https://github.com/liferay/liferay-blade-cli, true, red
https://github.com/liferay/liferay-ide, false, red
https://github.com/liferay/liferay-intellij-plugin, false, red
https://github.com/lilin409546297/spring-source, true, blue
https://github.com/lilylotus/arbitrary-coding, false, red
https://github.com/linkedin/parseq, true, aborted
https://github.com/linkedpipes/etl, false, red
https://github.com/linuxcali/jain-slee, true, red
https://github.com/lipeiyong/trip, false, red
https://github.com/liveqmock/kcPlatform, false, not found
https://github.com/logpresso/CVE-2021-44228-Scanner, true, blue
https://github.com/loklak/loklak_server, true, blue
https://github.com/lolo101/MsgViewer, false, red
https://github.com/loooon/fitnesse, true, blue
https://github.com/luckyQing/patch, false, red
https://github.com/lukaszlenart/launch4j-maven-plugin, true, blue
https://github.com/lutfialquraan/literatum-lutfi, true, blue
https://github.com/lvyahui8/jutils, true, blue
https://github.com/llmhyy/evosuite-plus-plus, false, red
https://github.com/maisui007/snoopy-console, false, red
https://github.com/malbanGit/Vide, false, not found
https://github.com/manifestlifeinc/open-liberty, false, not found
https://github.com/maning0303/GankMM, true, blue
https://github.com/marie-christin/jaulp.core, true, red
https://github.com/marklogic/marklogic-data-hub, true, blue
https://github.com/marubinotto/Piggydb, false, not found
https://github.com/marytts/marytts, true, aborted
https://github.com/marzika/Snapprefs, false, red
https://github.com/matthewgallina/smockin, true, blue
https://github.com/mawensen/HRAdmin-Backend, true, red
https://github.com/maxcheung998/relive, true, blue
https://github.com/mcxiaoke/Android-Next, false, red
https://github.com/mediathekview/MediathekView, false, red
https://github.com/menghucheng/test, true, blue
https://github.com/mercedes-benz/sechub, true, aborted
https://github.com/mercyblitz/confucius-commons, true, red
https://github.com/mgarin/weblaf, true, red
https://github.com/microapp-store/flash-waimai, true, red
https://github.com/mnhlt/TMP-JOSM, false, not found
https://github.com/montoyo/mcef, false, red
https://github.com/moodysalem/java-phantomjs-wrapper, false, red
https://github.com/moxi624/mogu_blog_v2, false, red
https://github.com/mozilla/offline-kws-stt-intent-parsing-android, false, red
https://github.com/mpue/blackboard, false, not found
https://github.com/mrc-ide/PhyDyn, false, not found
https://github.com/mufeng521/ToolProject, false, red
https://github.com/mukesh154/test, true, aborted
https://github.com/mulesoft-labs/rhinodo, false, red
https://github.com/mulesoft/mule, false, red
https://github.com/murer/mycontainer, true, red
https://github.com/mwwojcik/4Fotos, false, red
https://github.com/myamoto/HeavyFeather, true, blue
https://github.com/mzmine/mzmine2, false, red
https://github.com/mzmine/mzmine3, false, red
https://github.com/na2co3-ftw/AndroidSKK, true, blue
https://github.com/nanos-11/ProjectCollection, false, red
https://github.com/nasa/podaac_tools_and_services, false, not found
https://github.com/naver/ngrinder, true, blue
https://github.com/neo4j-contrib/neo4j-graph-algorithms, true, red
https://github.com/neo4j/neo4j, false, red
https://github.com/netarchivesuite/netarchivesuite, true, red
https://github.com/netxms/netxms, false, not found
https://github.com/neuhalje/bouncy-gpg, true, blue
https://github.com/ngageoint/disconnected-content-explorer-android, false, red
https://github.com/ngageoint/mage-android-sdk, false, red
https://github.com/nguyenq/lept4j, true, blue
https://github.com/nguyenq/tess4j, true, blue
https://github.com/ngyewch/UnityPackager, false, red
https://github.com/ngyewch/gradle-fjage-plugin, true, blue
https://github.com/nicksellen/reka, false, red
https://github.com/nikita36078/J2ME-Loader, false, red
https://github.com/nikosnikolaidis/nifi, false, red
https://github.com/nining377/UnblockMusicPro_Xposed, false, red
https://github.com/nining377/dolby_beta, false, red
https://github.com/nishantverma160380/Spring-Security, false, red
https://github.com/nla/httrack2warc, true, blue
https://github.com/noboomu/proteus, false, red
https://github.com/nordic-institute/misp2-web-app, true, blue
https://github.com/nuls-io/nuls-v1, false, red
https://github.com/nuxeo/nuxeo, false, red
https://github.com/nuxeo/nuxeo-ide, false, red
https://github.com/nviennot/jd-core-java, false, red
https://github.com/nwpushuai/BUCK, false, not found
https://github.com/obiba/obiba-commons, true, red
https://github.com/obiba/onyx, false, red
https://github.com/octopus-platform/joern, false, red
https://github.com/omegat-org/omegat, false, red
https://github.com/onap/archive-ecompsdkos, false, not found
https://github.com/onap/archived-portal-sdk, false, not found
https://github.com/onap/sdc-jtosca, false, red
https://github.com/onemoonsci/nmrfx-core, false, red
https://github.com/onyxbits/raccoon4, false, red
https://github.com/open-eid/MOPP-Android, false, red
https://github.com/openengsb/openengsb, false, red
https://github.com/opengeospatial/teamengine, false, red
https://github.com/openjdk/jdk, false, not found
https://github.com/openjdk/jdk8u, false, not found
https://github.com/openl-tablets/openl-tablets, false, red
https://github.com/openmrs/openmrs-core, true, red
https://github.com/openmrs/openmrs-module-reporting, true, red
https://github.com/opensha/opensha-svn-archive, false, not found
https://github.com/openslx/eaas-server, false, not found
https://github.com/opensourceBIM/BIMserver, false, red
https://github.com/opentraffic/traffic-engine, false, red
https://github.com/opentripplanner/OpenTripPlanner, false, red
https://github.com/opersys/process-explorer-app, false, red
https://github.com/opoo/opoopress, true, red
https://github.com/ops4j/org.ops4j.pax.exam2, false, red
https://github.com/oracle/opengrok, false, red
https://github.com/orientechnologies/orientdb, true, red
https://github.com/os72/protoc-jar-maven-plugin, true, blue
https://github.com/oskariorg/oskari-server, true, red
https://github.com/osmarleandro/RefactoringMiner, true, blue
https://github.com/osmlab/atlas, false, red
https://github.com/ow2-proactive/scheduling, false, red
https://github.com/ox-it/gaboto, false, red
https://github.com/ox-it/sakai, false, red
https://github.com/oyachai/HearthSim, false, red
https://github.com/palantir/spark-tpcds-benchmark, false, red
https://github.com/pangyuanjd/sonarqueb, false, red
https://github.com/parry-li/AndroidToolsUtils, false, red
https://github.com/payara/Payara, false, red
https://github.com/paypal/SeLion, false, red
https://github.com/pcingola/SnpEff, false, red
https://github.com/pedromanjarresserrano/FAWSAC, false, red
https://github.com/pentaho/pentaho-platform, false, red
https://github.com/perye/dokit, true, blue
https://github.com/pf4j/pf4j, false, red
https://github.com/pipimi110/ofcms-master, true, red
https://github.com/pippo-java/pippo, true, red
https://github.com/piranhacloud/piranha, false, red
https://github.com/poorhua/matchfee, false, red
https://github.com/porcupineyhairs/collection, false, not found
https://github.com/powsybl/powsybl-core, false, red
https://github.com/prestodb/presto, false, red
https://github.com/processing/processing, false, not found
https://github.com/progilone/numahop, false, red
https://github.com/projectodd/wunderboss, false, red
https://github.com/projeto-siga/siga, true, red
https://github.com/protegeproject/protege, true, red
https://github.com/protegeproject/webprotege, false, red
https://github.com/pulse00/Symfony-2-Eclipse-Plugin, false, red
https://github.com/puniverse/capsule, false, red
https://github.com/pwm-project/pwm, false, red
https://github.com/pysambrero/revenge_studio, true, blue
https://github.com/pzstorm/capsid, false, red
https://github.com/qq53182347/liugh-parent, true, red
https://github.com/quelea-projection/Quelea, false, not found
https://github.com/questdb/questdb, false, red
https://github.com/qzind/tray, false, not found
https://github.com/radargun/radargun, false, red
https://github.com/rainbowQQsugar/ontap, false, red
https://github.com/rapidminer/rapidminer-5, false, not found
https://github.com/rapidminer/rapidminer-studio, false, red
https://github.com/rapidoid/rapidoid, false, red
https://github.com/raydac/mvn-golang, false, red
https://github.com/razerdp/BasePopup, false, red
https://github.com/reddr/LibScout, false, red
https://github.com/redhat-developer/rsp-server, false, red
https://github.com/reinier-vegter/tst_jenkins_old, false, red
https://github.com/renyuneyun/Easer, false, red
https://github.com/res13/acModDownloader, false, not found
https://github.com/restx/restx, true, red
https://github.com/rickliu79/agile-bpm-agile-bpm-basic, false, red
https://github.com/rjurney/Cloud-Stenography, false, not found
https://github.com/rmtheis/android-ocr, false, red
https://github.com/rob42/freeboard-server, false, red
https://github.com/robertdeocampojr/jspringbot-selenium-extension, false, red
https://github.com/robo-code/robocode, true, aborted
https://github.com/robovm/robovm, false, red
https://github.com/robovm/robovm-gradle-plugin, false, red
https://github.com/rostam/GraphTea, false, not found
https://github.com/s-andrews/FastQC, false, not found
https://github.com/s1155030742/IndieLink_2.0, false, red
https://github.com/sachinparthasarathy/Compression, true, blue
https://github.com/salesforce/apollo, false, red
https://github.com/sanluan/PublicCMS, false, not found
https://github.com/scenarioo/scenarioo, true, aborted
https://github.com/scifio/scifio, true, blue
https://github.com/scijava/script-editor, true, blue
https://github.com/scoophealth/oscar, false, red
https://github.com/scottstav/xml-ingest, false, red
https://github.com/scouter-project/scouter, true, red
https://github.com/scy888/springboot_tensquare, true, red
https://github.com/schemaspy/schemaspy, true, blue
https://github.com/senbox-org/s3tbx, false, red
https://github.com/senbox-org/snap-desktop, true, red
https://github.com/serenity-bdd/serenity-core, false, red
https://github.com/shallows-hub/bpm, false, red
https://github.com/shanika04/IcedTea_PT, true, red
https://github.com/shenxiaoyan/xiaojinshju, false, red
https://github.com/shukia/pippo-unsafe, true, red
https://github.com/shuzheng/zheng, false, red
https://github.com/shwenzhang/AndResGuard, false, red
https://github.com/simpligility/android-maven-plugin, false, red
https://github.com/skloibi/jpmb, false, not found
https://github.com/skubit/skubit-comics, false, red
https://github.com/skylot/raung, false, red
https://github.com/smuyyh/BookReader, false, red
https://github.com/smuyyh/CommonLibary, false, red
https://github.com/smuyyh/SprintNBA, false, red
https://github.com/soasecurity/carbon-kernel, false, red
https://github.com/sofastack/sofa-ark, false, red
https://github.com/sohutv/mqcloud, true, red
https://github.com/sonatype/nexus-public, false, red
https://github.com/spgangwar7/UniTrack_UniQ, true, blue
https://github.com/sphinx02/AppStarter, false, not found
https://github.com/spinnaker/clouddriver, false, red
https://github.com/spring-attic/impala, false, red
https://github.com/spring-attic/spring-hadoop, false, red
https://github.com/spring-attic/spring-migration-analyzer, false, red
https://github.com/spring-cloud/spring-cloud-contract, false, red
https://github.com/spring-io/sagan, false, not found
https://github.com/spring-projects/spring-boot, false, red
https://github.com/spring-projects/spring-data-gemfire, false, red
https://github.com/spring-projects/spring-data-geode, false, red
https://github.com/spring-projects/spring-test-data-geode, false, red
https://github.com/stoicflame/enunciate, true, red
https://github.com/strapdata/elassandra, false, red
https://github.com/structr/structr, false, red
https://github.com/stzdzyhs/bms, true, blue
https://github.com/stzdzyhs/web1, true, blue
https://github.com/subhra74/xdm, false, not found
https://github.com/symphonyoss/canon, true, red
https://github.com/synaptik-/SelfUpdatingAndroidHybrid, false, not found
https://github.com/t-oster/VisiCut, false, red
https://github.com/takimafr/androidkickstartr, true, red
https://github.com/tarun3kumar/seleniumtestsframework, false, red
https://github.com/tcmeneses/siga, false, red
https://github.com/tencentyun/iot-device-java, true, red
https://github.com/termux/termux-app, true, blue
https://github.com/terrorizer1980/senzing-api-server, false, red
https://github.com/testanull/liferay-portal, false, not found
https://github.com/teutahyseni/testThis, false, red
https://github.com/thaliproject/Tor_Onion_Proxy_Library, false, red
https://github.com/thatcherclough/BetterBackdoor, true, blue
https://github.com/thinkgem/jeesite, false, blue
https://github.com/thorntail/thorntail, false, red
https://github.com/thrau/jarchivelib, false, red
https://github.com/threerings/getdown, true, red
https://github.com/tihamania/webshop, false, red
https://github.com/to2mbn/JMCCC, false, red
https://github.com/toddlipcon/hadoop, false, not found
https://github.com/tomahawk-player/tomahawk-android, false, red
https://github.com/tomdz/sphinx-maven, true, blue
https://github.com/tomsik68/mclauncher-api, true, blue
https://github.com/toyzhou/phm, false, not found
https://github.com/treexi/wework, true, blue
https://github.com/tsantalis/RefactoringMiner, false, red
https://github.com/tsslisimin/new_erm, false, not found
https://github.com/tterrag1098/BON2, false, red
https://github.com/tutorial0/flink-1.11.0, false, red
https://github.com/tututututututu/TallyBook, false, red
https://github.com/twasyl/SlideshowFX, false, red
https://github.com/tylerpitchford/bitmap-all-the-things, false, red
https://github.com/typ0520/fastdex, false, red
https://github.com/tzjit520/repository, false, not found
https://github.com/uPortal-Project/uPortal, true, aborted
https://github.com/uainc/hadoop, false, not found
https://github.com/uea-machine-learning/tsml, false, red
https://github.com/uitile/ofcms, false, not found
https://github.com/unifig/unifig, false, red
https://github.com/vaadin/wscdn-client, true, blue
https://github.com/valery1707/kaitai-maven-plugin, true, blue
https://github.com/vanei-heidemann/retrocenter.java, true, red
https://github.com/vazexqi/JFlowBenchmarks-old, false, not found
https://github.com/vert-x3/vertx-config, true, red
https://github.com/vidylin/SmartCloudFire, false, red
https://github.com/vipshop/pallas, true, red
https://github.com/virtix/webdriver, false, red
https://github.com/vmware/singleton, false, not found
https://github.com/w446108264/AndroidEmoji, false, not found
https://github.com/wandora-team/wandora, false, not found
https://github.com/wangdefa7/SpringBoot-WDF, true, blue
https://github.com/wangfei0904306/unionpay, true, blue
https://github.com/wangweiomg/credit-center, false, red
https://github.com/wangwenteng/CommonUtil, true, blue
https://github.com/wangyong0716/Firenews, false, red
https://github.com/wangyongxing/spring-mvc, false, not found
https://github.com/webanno/webanno, false, red
https://github.com/webbukkit/dynmap, false, red
https://github.com/wedxz/baseModul, false, red
https://github.com/wei4a/utils, false, red
https://github.com/wfh45678/radar, true, red
https://github.com/wildfly/wildfly-core, false, red
https://github.com/winterselmon/Practiceandlearn, false, red
https://github.com/wocommunity/wonder, true, red
https://github.com/wongkyunban/TissonVC, false, red
https://github.com/wpilibsuite/native-utils, true, blue
https://github.com/wso2-attic/product-private-paas, false, red
https://github.com/wso2-extensions/identity-userstore-ldap, false, red
https://github.com/wso2/carbon-appmgt, false, red
https://github.com/wso2/carbon-business-process, false, red
https://github.com/wso2/carbon-device-mgt-plugins, false, red
https://github.com/wso2/carbon-governance-extensions, false, red
https://github.com/wso2/carbon-platform-integration, false, red
https://github.com/wso2/carbon-registry, false, red
https://github.com/wso2/developer-studio, false, red
https://github.com/wso2/jaggery, true, red
https://github.com/wso2/maven-tools, false, red
https://github.com/wso2/micro-integrator, false, red
https://github.com/wso2/product-ei, false, red
https://github.com/wso2/security-tools, false, not found
https://github.com/wso2/wso2-axis2, true, red
https://github.com/wso2/wso2-ode, false, red
https://github.com/wso2/wso2-synapse, false, red
https://github.com/wuchong/flink-hackathon, false, red
https://github.com/xaniox/HeavySpleef, false, red
https://github.com/xiechangzhen/agile-bpm, false, red
https://github.com/xin-fork/sonarqube-7.0, false, not found
https://github.com/xinxiamu/MuStudy, true, red
https://github.com/xy900/jeecmsv9_3, true, blue
https://github.com/y6692/qimalock_app, false, red
https://github.com/yWorks/yGuard, false, red
https://github.com/yacy/yacy_grid_parser, false, red
https://github.com/yacy/yacy_search_server, false, red
https://github.com/yahoo/parsec, true, blue
https://github.com/yangfuhai/jboot, true, blue
https://github.com/yangjiantao/RapidAnt, false, red
https://github.com/yangkun19921001/DexEncryptionDecryption, true, blue
https://github.com/yaohuizhou/attpg, false, not found
https://github.com/yaozs/YzsLib, false, red
https://github.com/yinwang0/pysonar2, true, blue
https://github.com/yinwang0/rubysonar, true, blue
https://github.com/yizhaorong/intranet_app_manager, true, blue
https://github.com/yngplgDiego/nifi.diego, false, red
https://github.com/yuanmabiji/spring-boot-2.1.0.RELEASE, false, red
https://github.com/yuuki1967/sonarqube, false, red
https://github.com/yuzhaoyang001/ofcms, true, red
https://github.com/ywwynm/EverythingDone, false, red
https://github.com/z1978/zac-spring-boot-manager, true, blue
https://github.com/zbazztian/webgoat-delombok, false, red
https://github.com/zeroturnaround/zt-zip, true, blue
https://github.com/zhangschong/VhManager, false, red
https://github.com/zhangyin2088/Teamcat, false, not found
https://github.com/zhangyp1/demo, false, not found
https://github.com/zhengqingya/code-generator, false, not found
https://github.com/zhey/decompression, true, blue
https://github.com/zhimin711/ch, false, red
https://github.com/zhongjibing/utils, false, red
https://github.com/zolyfarkas/spf4j, false, red
https://github.com/zxfnicholas/CameraSDK, false, red
https://github.com/zzz40500/Tinker_imitator, false, red
